filepath,label,category,source_id,duration,sample_rate,split
dataset/non_elephant/animals/1-39835-B-9.wav,0,non_elephant,1-39835,5.0,44100,train
dataset/non_elephant/animals/5-234879-A-1.wav,0,non_elephant,5-234879,5.0,44100,train
dataset/non_elephant/animals/5-234879-B-1.wav,0,non_elephant,5-234879,5.0,44100,train
dataset/non_elephant/human/1-59324-A-21.wav,0,non_elephant,1-59324,5.0,44100,train
dataset/non_elephant/human/3-249913-A-25.wav,0,non_elephant,3-249913,5.0,44100,train
dataset/non_elephant/human/2-209478-A-25.wav,0,non_elephant,2-209478,5.0,44100,train
dataset/non_elephant/rain/3-132852-A-10.wav,0,non_elephant,3-132852,5.0,44100,train
dataset/non_elephant/wind/5-117773-A-16.wav,0,non_elephant,5-117773,5.0,44100,train
dataset/non_elephant/human/4-185575-A-20.wav,0,non_elephant,4-185575,5.0,44100,train
dataset/non_elephant/human/4-185575-B-20.wav,0,non_elephant,4-185575,5.0,44100,train
dataset/non_elephant/human/4-185575-C-20.wav,0,non_elephant,4-185575,5.0,44100,train
dataset/non_elephant/human/5-51149-A-25.wav,0,non_elephant,5-51149,5.0,44100,train
dataset/non_elephant/wind/1-29532-A-16.wav,0,non_elephant,1-29532,5.0,44100,train
dataset/non_elephant/animals/1-30226-A-0.wav,0,non_elephant,1-30226,5.0,44100,train
dataset/non_elephant/rain/3-157615-A-10.wav,0,non_elephant,3-157615,5.0,44100,train
dataset/non_elephant/rain/1-26222-A-10.wav,0,non_elephant,1-26222,5.0,44100,train
dataset/non_elephant/animals/1-40730-A-1.wav,0,non_elephant,1-40730,5.0,44100,train
dataset/non_elephant/animals/1-30344-A-0.wav,0,non_elephant,1-30344,5.0,44100,train
dataset/non_elephant/animals/2-122104-A-0.wav,0,non_elephant,2-122104,5.0,44100,train
dataset/non_elephant/animals/2-122104-B-0.wav,0,non_elephant,2-122104,5.0,44100,train
dataset/non_elephant/wind/3-246513-A-16.wav,0,non_elephant,3-246513,5.0,44100,train
dataset/non_elephant/wind/3-246513-B-16.wav,0,non_elephant,3-246513,5.0,44100,train
dataset/non_elephant/human/5-220026-A-21.wav,0,non_elephant,5-220026,5.0,44100,train
dataset/non_elephant/animals/5-242711-A-9.wav,0,non_elephant,5-242711,5.0,44100,train
dataset/non_elephant/animals/4-208021-A-1.wav,0,non_elephant,4-208021,5.0,44100,train
dataset/non_elephant/animals/5-213836-A-9.wav,0,non_elephant,5-213836,5.0,44100,train
dataset/non_elephant/animals/5-213836-B-9.wav,0,non_elephant,5-213836,5.0,44100,train
dataset/non_elephant/animals/5-213836-C-9.wav,0,non_elephant,5-213836,5.0,44100,train
dataset/non_elephant/animals/5-213836-D-9.wav,0,non_elephant,5-213836,5.0,44100,train
dataset/non_elephant/animals/3-121348-A-9.wav,0,non_elephant,3-121348,5.0,44100,train
dataset/non_elephant/animals/2-114280-A-0.wav,0,non_elephant,2-114280,5.0,44100,train
dataset/non_elephant/animals/4-192236-A-0.wav,0,non_elephant,4-192236,5.0,44100,train
dataset/non_elephant/rain/4-160999-A-10.wav,0,non_elephant,4-160999,5.0,44100,train
dataset/non_elephant/animals/2-71162-A-1.wav,0,non_elephant,2-71162,5.0,44100,train
dataset/non_elephant/wind/3-117504-A-16.wav,0,non_elephant,3-117504,5.0,44100,train
dataset/non_elephant/wind/3-117504-B-16.wav,0,non_elephant,3-117504,5.0,44100,train
dataset/non_elephant/human/3-103597-A-25.wav,0,non_elephant,3-103597,5.0,44100,train
dataset/non_elephant/animals/5-9032-A-0.wav,0,non_elephant,5-9032,5.0,44100,train
dataset/non_elephant/human/4-167642-A-21.wav,0,non_elephant,4-167642,5.0,44100,train
dataset/non_elephant/rain/2-101676-A-10.wav,0,non_elephant,2-101676,5.0,44100,train
dataset/non_elephant/human/4-117627-A-25.wav,0,non_elephant,4-117627,5.0,44100,train
dataset/non_elephant/rain/5-203739-A-10.wav,0,non_elephant,5-203739,5.0,44100,train
dataset/non_elephant/animals/5-200339-A-1.wav,0,non_elephant,5-200339,5.0,44100,train
dataset/non_elephant/human/5-234263-A-25.wav,0,non_elephant,5-234263,5.0,44100,train
dataset/non_elephant/animals/4-173865-A-9.wav,0,non_elephant,4-173865,5.0,44100,train
dataset/non_elephant/animals/4-173865-B-9.wav,0,non_elephant,4-173865,5.0,44100,train
dataset/non_elephant/animals/5-203128-A-0.wav,0,non_elephant,5-203128,5.0,44100,train
dataset/non_elephant/animals/5-203128-B-0.wav,0,non_elephant,5-203128,5.0,44100,train
dataset/non_elephant/animals/1-103298-A-9.wav,0,non_elephant,1-103298,5.0,44100,train
dataset/non_elephant/rain/4-161127-A-10.wav,0,non_elephant,4-161127,5.0,44100,train
dataset/non_elephant/animals/5-200334-A-1.wav,0,non_elephant,5-200334,5.0,44100,train
dataset/non_elephant/animals/5-200334-B-1.wav,0,non_elephant,5-200334,5.0,44100,train
dataset/non_elephant/human/4-117630-A-25.wav,0,non_elephant,4-117630,5.0,44100,train
dataset/non_elephant/animals/4-194754-A-0.wav,0,non_elephant,4-194754,5.0,44100,train
dataset/non_elephant/animals/2-96460-A-1.wav,0,non_elephant,2-96460,5.0,44100,train
dataset/non_elephant/wind/1-51036-A-16.wav,0,non_elephant,1-51036,5.0,44100,train
dataset/non_elephant/animals/4-170078-A-1.wav,0,non_elephant,4-170078,5.0,44100,train
dataset/non_elephant/human/1-31748-A-21.wav,0,non_elephant,1-31748,5.0,44100,train
dataset/non_elephant/animals/3-163288-A-1.wav,0,non_elephant,3-163288,5.0,44100,train
dataset/non_elephant/wind/4-163606-A-16.wav,0,non_elephant,4-163606,5.0,44100,train
dataset/non_elephant/animals/2-95035-A-1.wav,0,non_elephant,2-95035,5.0,44100,train
dataset/non_elephant/human/4-156844-A-21.wav,0,non_elephant,4-156844,5.0,44100,train
dataset/non_elephant/animals/2-118964-A-0.wav,0,non_elephant,2-118964,5.0,44100,train
dataset/non_elephant/wind/3-134699-A-16.wav,0,non_elephant,3-134699,5.0,44100,train
dataset/non_elephant/wind/3-134699-B-16.wav,0,non_elephant,3-134699,5.0,44100,train
dataset/non_elephant/wind/3-134699-C-16.wav,0,non_elephant,3-134699,5.0,44100,train
dataset/non_elephant/animals/1-34119-A-1.wav,0,non_elephant,1-34119,5.0,44100,train
dataset/non_elephant/animals/1-34119-B-1.wav,0,non_elephant,1-34119,5.0,44100,train
dataset/non_elephant/human/1-60997-A-20.wav,0,non_elephant,1-60997,5.0,44100,train
dataset/non_elephant/human/1-60997-B-20.wav,0,non_elephant,1-60997,5.0,44100,train
dataset/non_elephant/animals/3-124925-A-9.wav,0,non_elephant,3-124925,5.0,44100,train
dataset/non_elephant/wind/1-47709-A-16.wav,0,non_elephant,1-47709,5.0,44100,train
dataset/non_elephant/animals/1-59513-A-0.wav,0,non_elephant,1-59513,5.0,44100,train
dataset/non_elephant/human/4-184434-A-21.wav,0,non_elephant,4-184434,5.0,44100,train
dataset/non_elephant/animals/4-156227-A-9.wav,0,non_elephant,4-156227,5.0,44100,train
dataset/non_elephant/rain/4-177250-A-10.wav,0,non_elephant,4-177250,5.0,44100,train
dataset/non_elephant/animals/4-164859-A-1.wav,0,non_elephant,4-164859,5.0,44100,train
dataset/non_elephant/human/2-50666-A-20.wav,0,non_elephant,2-50666,5.0,44100,train
dataset/non_elephant/rain/2-82367-A-10.wav,0,non_elephant,2-82367,5.0,44100,train
dataset/non_elephant/human/3-144692-A-21.wav,0,non_elephant,3-144692,5.0,44100,train
dataset/non_elephant/animals/1-110389-A-0.wav,0,non_elephant,1-110389,5.0,44100,train
dataset/non_elephant/animals/1-85362-A-0.wav,0,non_elephant,1-85362,5.0,44100,train
dataset/non_elephant/human/3-141684-A-21.wav,0,non_elephant,3-141684,5.0,44100,train
dataset/non_elephant/human/2-119102-A-21.wav,0,non_elephant,2-119102,5.0,44100,train
dataset/non_elephant/animals/4-191687-A-0.wav,0,non_elephant,4-191687,5.0,44100,train
dataset/non_elephant/wind/5-157204-A-16.wav,0,non_elephant,5-157204,5.0,44100,train
dataset/non_elephant/wind/5-157204-B-16.wav,0,non_elephant,5-157204,5.0,44100,train
dataset/non_elephant/human/1-211527-A-20.wav,0,non_elephant,1-211527,5.0,44100,train
dataset/non_elephant/human/1-211527-B-20.wav,0,non_elephant,1-211527,5.0,44100,train
dataset/non_elephant/human/1-211527-C-20.wav,0,non_elephant,1-211527,5.0,44100,train
dataset/non_elephant/human/5-244310-A-25.wav,0,non_elephant,5-244310,5.0,44100,train
dataset/non_elephant/animals/4-136381-A-9.wav,0,non_elephant,4-136381,5.0,44100,train
dataset/non_elephant/human/5-221518-A-21.wav,0,non_elephant,5-221518,5.0,44100,train
dataset/non_elephant/animals/3-149189-A-1.wav,0,non_elephant,3-149189,5.0,44100,train
dataset/non_elephant/animals/4-164021-A-1.wav,0,non_elephant,4-164021,5.0,44100,train
dataset/non_elephant/wind/1-69760-A-16.wav,0,non_elephant,1-69760,5.0,44100,train
dataset/non_elephant/human/2-80482-A-20.wav,0,non_elephant,2-80482,5.0,44100,train
dataset/non_elephant/human/3-148330-A-21.wav,0,non_elephant,3-148330,5.0,44100,train
dataset/non_elephant/human/1-47273-A-21.wav,0,non_elephant,1-47273,5.0,44100,train
dataset/non_elephant/human/4-157297-A-21.wav,0,non_elephant,4-157297,5.0,44100,train
dataset/non_elephant/animals/1-39923-A-1.wav,0,non_elephant,1-39923,5.0,44100,train
dataset/non_elephant/human/5-151085-A-20.wav,0,non_elephant,5-151085,5.0,44100,train
dataset/non_elephant/rain/3-142005-A-10.wav,0,non_elephant,3-142005,5.0,44100,train
dataset/non_elephant/human/3-150231-A-21.wav,0,non_elephant,3-150231,5.0,44100,train
dataset/non_elephant/animals/2-118072-A-0.wav,0,non_elephant,2-118072,5.0,44100,train
dataset/non_elephant/rain/5-188655-A-10.wav,0,non_elephant,5-188655,5.0,44100,train
dataset/non_elephant/rain/1-63871-A-10.wav,0,non_elephant,1-63871,5.0,44100,train
dataset/non_elephant/human/4-156843-A-21.wav,0,non_elephant,4-156843,5.0,44100,train
dataset/non_elephant/human/3-94343-A-25.wav,0,non_elephant,3-94343,5.0,44100,train
dataset/non_elephant/animals/1-75162-A-9.wav,0,non_elephant,1-75162,5.0,44100,train
dataset/non_elephant/animals/3-134049-A-1.wav,0,non_elephant,3-134049,5.0,44100,train
dataset/non_elephant/animals/1-97392-A-0.wav,0,non_elephant,1-97392,5.0,44100,train
dataset/non_elephant/human/2-50665-A-20.wav,0,non_elephant,2-50665,5.0,44100,train
dataset/non_elephant/rain/5-198321-A-10.wav,0,non_elephant,5-198321,5.0,44100,train
dataset/non_elephant/animals/3-112397-A-9.wav,0,non_elephant,3-112397,5.0,44100,train
dataset/non_elephant/human/2-93030-A-21.wav,0,non_elephant,2-93030,5.0,44100,train
dataset/non_elephant/human/2-209477-A-25.wav,0,non_elephant,2-209477,5.0,44100,train
dataset/non_elephant/human/2-209471-A-25.wav,0,non_elephant,2-209471,5.0,44100,train
dataset/non_elephant/human/3-156558-A-21.wav,0,non_elephant,3-156558,5.0,44100,train
dataset/non_elephant/rain/2-81731-A-10.wav,0,non_elephant,2-81731,5.0,44100,train
dataset/non_elephant/rain/5-202898-A-10.wav,0,non_elephant,5-202898,5.0,44100,train
dataset/non_elephant/animals/4-207124-A-0.wav,0,non_elephant,4-207124,5.0,44100,train
dataset/non_elephant/rain/1-17367-A-10.wav,0,non_elephant,1-17367,5.0,44100,train
dataset/non_elephant/wind/3-136608-A-16.wav,0,non_elephant,3-136608,5.0,44100,train
dataset/non_elephant/human/3-152007-A-20.wav,0,non_elephant,3-152007,5.0,44100,train
dataset/non_elephant/human/3-152007-B-20.wav,0,non_elephant,3-152007,5.0,44100,train
dataset/non_elephant/human/3-152007-C-20.wav,0,non_elephant,3-152007,5.0,44100,train
dataset/non_elephant/human/3-152007-D-20.wav,0,non_elephant,3-152007,5.0,44100,train
dataset/non_elephant/human/3-152007-E-20.wav,0,non_elephant,3-152007,5.0,44100,train
dataset/non_elephant/animals/1-56233-A-9.wav,0,non_elephant,1-56233,5.0,44100,train
dataset/non_elephant/animals/3-157695-A-0.wav,0,non_elephant,3-157695,5.0,44100,train
dataset/non_elephant/animals/4-188287-A-9.wav,0,non_elephant,4-188287,5.0,44100,train
dataset/non_elephant/rain/4-163264-A-10.wav,0,non_elephant,4-163264,5.0,44100,train
dataset/non_elephant/animals/3-107219-A-1.wav,0,non_elephant,3-107219,5.0,44100,train
dataset/non_elephant/rain/1-50060-A-10.wav,0,non_elephant,1-50060,5.0,44100,val
dataset/non_elephant/human/4-218304-A-25.wav,0,non_elephant,4-218304,5.0,44100,val
dataset/non_elephant/human/4-218304-B-25.wav,0,non_elephant,4-218304,5.0,44100,val
dataset/non_elephant/human/3-143119-A-21.wav,0,non_elephant,3-143119,5.0,44100,val
dataset/non_elephant/human/5-220027-A-21.wav,0,non_elephant,5-220027,5.0,44100,val
dataset/non_elephant/rain/3-157487-A-10.wav,0,non_elephant,3-157487,5.0,44100,val
dataset/non_elephant/animals/4-183992-A-0.wav,0,non_elephant,4-183992,5.0,44100,val
dataset/non_elephant/human/2-118104-A-21.wav,0,non_elephant,2-118104,5.0,44100,val
dataset/non_elephant/animals/4-164064-A-1.wav,0,non_elephant,4-164064,5.0,44100,val
dataset/non_elephant/animals/4-164064-B-1.wav,0,non_elephant,4-164064,5.0,44100,val
dataset/non_elephant/animals/4-164064-C-1.wav,0,non_elephant,4-164064,5.0,44100,val
dataset/non_elephant/human/1-155858-A-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/human/1-155858-B-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/human/1-155858-C-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/human/1-155858-D-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/human/1-155858-E-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/human/1-155858-F-25.wav,0,non_elephant,1-155858,5.0,44100,val
dataset/non_elephant/animals/1-100032-A-0.wav,0,non_elephant,1-100032,5.0,44100,val
dataset/non_elephant/animals/5-261325-A-9.wav,0,non_elephant,5-261325,5.0,44100,val
dataset/non_elephant/rain/1-56311-A-10.wav,0,non_elephant,1-56311,5.0,44100,val
dataset/non_elephant/rain/5-193339-A-10.wav,0,non_elephant,5-193339,5.0,44100,val
dataset/non_elephant/human/1-223162-A-25.wav,0,non_elephant,1-223162,5.0,44100,val
dataset/non_elephant/wind/5-217186-A-16.wav,0,non_elephant,5-217186,5.0,44100,val
dataset/non_elephant/wind/5-217186-B-16.wav,0,non_elephant,5-217186,5.0,44100,val
dataset/non_elephant/wind/5-217186-C-16.wav,0,non_elephant,5-217186,5.0,44100,val
dataset/non_elephant/human/2-209472-A-25.wav,0,non_elephant,2-209472,5.0,44100,val
dataset/non_elephant/human/2-209473-A-25.wav,0,non_elephant,2-209473,5.0,44100,val
dataset/non_elephant/wind/2-205966-A-16.wav,0,non_elephant,2-205966,5.0,44100,val
dataset/non_elephant/animals/3-117293-A-9.wav,0,non_elephant,3-117293,5.0,44100,val
dataset/non_elephant/animals/3-180977-A-0.wav,0,non_elephant,3-180977,5.0,44100,val
dataset/non_elephant/rain/1-29561-A-10.wav,0,non_elephant,1-29561,5.0,44100,val
dataset/non_elephant/animals/2-108766-A-9.wav,0,non_elephant,2-108766,5.0,44100,val
dataset/non_elephant/animals/1-26806-A-1.wav,0,non_elephant,1-26806,5.0,44100,val
dataset/non_elephant/wind/5-179496-A-16.wav,0,non_elephant,5-179496,5.0,44100,val
dataset/non_elephant/wind/5-179496-B-16.wav,0,non_elephant,5-179496,5.0,44100,val
dataset/non_elephant/human/4-194979-A-25.wav,0,non_elephant,4-194979,5.0,44100,val
dataset/non_elephant/animals/1-43382-A-1.wav,0,non_elephant,1-43382,5.0,44100,val
dataset/non_elephant/rain/5-194892-A-10.wav,0,non_elephant,5-194892,5.0,44100,val
dataset/non_elephant/human/3-142601-A-21.wav,0,non_elephant,3-142601,5.0,44100,val
dataset/non_elephant/human/1-81883-A-21.wav,0,non_elephant,1-81883,5.0,44100,val
dataset/non_elephant/animals/1-96950-A-9.wav,0,non_elephant,1-96950,5.0,44100,val
dataset/non_elephant/animals/1-96950-B-9.wav,0,non_elephant,1-96950,5.0,44100,val
dataset/non_elephant/rain/4-166661-A-10.wav,0,non_elephant,4-166661,5.0,44100,val
dataset/non_elephant/human/2-128631-A-21.wav,0,non_elephant,2-128631,5.0,44100,val
dataset/non_elephant/animals/4-182395-A-0.wav,0,non_elephant,4-182395,5.0,44100,val
dataset/non_elephant/animals/3-129264-A-9.wav,0,non_elephant,3-129264,5.0,44100,val
dataset/non_elephant/wind/1-51035-A-16.wav,0,non_elephant,1-51035,5.0,44100,val
dataset/non_elephant/animals/2-81270-A-1.wav,0,non_elephant,2-81270,5.0,44100,val
dataset/non_elephant/human/2-107351-A-20.wav,0,non_elephant,2-107351,5.0,44100,val
dataset/non_elephant/human/2-107351-B-20.wav,0,non_elephant,2-107351,5.0,44100,val
dataset/non_elephant/human/3-103598-A-25.wav,0,non_elephant,3-103598,5.0,44100,val
dataset/non_elephant/wind/4-163609-A-16.wav,0,non_elephant,4-163609,5.0,44100,test
dataset/non_elephant/wind/4-163609-B-16.wav,0,non_elephant,4-163609,5.0,44100,test
dataset/non_elephant/animals/3-137152-A-1.wav,0,non_elephant,3-137152,5.0,44100,test
dataset/non_elephant/animals/4-145081-A-9.wav,0,non_elephant,4-145081,5.0,44100,test
dataset/non_elephant/animals/2-114587-A-0.wav,0,non_elephant,2-114587,5.0,44100,test
dataset/non_elephant/rain/2-87781-A-10.wav,0,non_elephant,2-87781,5.0,44100,test
dataset/non_elephant/animals/5-208030-A-0.wav,0,non_elephant,5-208030,5.0,44100,test
dataset/non_elephant/wind/1-137296-A-16.wav,0,non_elephant,1-137296,5.0,44100,test
dataset/non_elephant/human/1-22694-A-20.wav,0,non_elephant,1-22694,5.0,44100,test
dataset/non_elephant/human/1-22694-B-20.wav,0,non_elephant,1-22694,5.0,44100,test
dataset/non_elephant/animals/1-56234-A-9.wav,0,non_elephant,1-56234,5.0,44100,test
dataset/non_elephant/animals/2-109231-A-9.wav,0,non_elephant,2-109231,5.0,44100,test
dataset/non_elephant/animals/2-109231-B-9.wav,0,non_elephant,2-109231,5.0,44100,test
dataset/non_elephant/animals/2-109231-C-9.wav,0,non_elephant,2-109231,5.0,44100,test
dataset/non_elephant/human/4-185619-A-21.wav,0,non_elephant,4-185619,5.0,44100,test
dataset/non_elephant/human/4-194981-A-25.wav,0,non_elephant,4-194981,5.0,44100,test
dataset/non_elephant/human/5-187979-A-21.wav,0,non_elephant,5-187979,5.0,44100,test
dataset/non_elephant/animals/1-44831-A-1.wav,0,non_elephant,1-44831,5.0,44100,test
dataset/non_elephant/human/5-263491-A-25.wav,0,non_elephant,5-263491,5.0,44100,test
dataset/non_elephant/rain/5-181766-A-10.wav,0,non_elephant,5-181766,5.0,44100,test
dataset/non_elephant/human/2-130978-A-21.wav,0,non_elephant,2-130978,5.0,44100,test
dataset/non_elephant/human/1-29680-A-21.wav,0,non_elephant,1-29680,5.0,44100,test
dataset/non_elephant/human/1-47274-A-21.wav,0,non_elephant,1-47274,5.0,44100,test
dataset/non_elephant/animals/5-214869-A-9.wav,0,non_elephant,5-214869,5.0,44100,test
dataset/non_elephant/human/1-54505-A-21.wav,0,non_elephant,1-54505,5.0,44100,test
dataset/non_elephant/human/4-198962-A-25.wav,0,non_elephant,4-198962,5.0,44100,test
dataset/non_elephant/human/4-198962-B-25.wav,0,non_elephant,4-198962,5.0,44100,test
dataset/non_elephant/wind/2-109371-A-16.wav,0,non_elephant,2-109371,5.0,44100,test
dataset/non_elephant/wind/2-109371-B-16.wav,0,non_elephant,2-109371,5.0,44100,test
dataset/non_elephant/wind/2-109371-C-16.wav,0,non_elephant,2-109371,5.0,44100,test
dataset/non_elephant/wind/2-109371-D-16.wav,0,non_elephant,2-109371,5.0,44100,test
dataset/non_elephant/animals/2-108767-A-9.wav,0,non_elephant,2-108767,5.0,44100,test
dataset/non_elephant/animals/2-108767-B-9.wav,0,non_elephant,2-108767,5.0,44100,test
dataset/non_elephant/animals/2-108767-C-9.wav,0,non_elephant,2-108767,5.0,44100,test
dataset/non_elephant/animals/3-136288-A-0.wav,0,non_elephant,3-136288,5.0,44100,test
dataset/non_elephant/human/1-26143-A-21.wav,0,non_elephant,1-26143,5.0,44100,test
dataset/non_elephant/rain/3-140774-A-10.wav,0,non_elephant,3-140774,5.0,44100,test
dataset/non_elephant/wind/4-144083-A-16.wav,0,non_elephant,4-144083,5.0,44100,test
dataset/non_elephant/wind/4-144083-B-16.wav,0,non_elephant,4-144083,5.0,44100,test
dataset/non_elephant/wind/4-144083-C-16.wav,0,non_elephant,4-144083,5.0,44100,test
dataset/non_elephant/rain/2-73027-A-10.wav,0,non_elephant,2-73027,5.0,44100,test
dataset/non_elephant/animals/4-138344-A-9.wav,0,non_elephant,4-138344,5.0,44100,test
dataset/non_elephant/human/2-151079-A-20.wav,0,non_elephant,2-151079,5.0,44100,test
dataset/non_elephant/human/3-151081-A-20.wav,0,non_elephant,3-151081,5.0,44100,test
dataset/non_elephant/human/3-151081-B-20.wav,0,non_elephant,3-151081,5.0,44100,test
dataset/non_elephant/human/3-151080-A-20.wav,0,non_elephant,3-151080,5.0,44100,test
dataset/non_elephant/rain/5-195710-A-10.wav,0,non_elephant,5-195710,5.0,44100,test
dataset/non_elephant/wind/2-109374-A-16.wav,0,non_elephant,2-109374,5.0,44100,test
dataset/non_elephant/human/5-263490-A-25.wav,0,non_elephant,5-263490,5.0,44100,test
dataset/non_elephant/animals/2-65750-A-1.wav,0,non_elephant,2-65750,5.0,44100,test
dataset/non_elephant/human/3-103599-A-25.wav,0,non_elephant,3-103599,5.0,44100,test
dataset/non_elephant/human/3-103599-B-25.wav,0,non_elephant,3-103599,5.0,44100,test
dataset/non_elephant/animals/3-155312-A-0.wav,0,non_elephant,3-155312,5.0,44100,test
